Gasage (yr BP),CO2 (ppmv),bag,ztop,EDC3béta,AICC2012,deutfinal,temp,acc-EDC3beta,Year
5852.259636363636,265.5,292,160.05,4506.99,4539.45,-399.3,216.8,2.823,2292
5934.091454545454,260.7,293,160.6,4526.883,4559.533333,-397.5,217.1,2.821,2293
5999.3760606060605,266.7,294,161.15,4546.795,4579.616667,-399.9,216.7,2.805,2294
6089.807878787879,265.5,295,161.7,4566.824,4599.7,-395.0,217.6,2.805,2295
6301.963333333333,263.2,296,162.25,4586.851,4619.333333,-394.1,217.7,2.846,2296
6337.206909090909,262.7,297,162.8,4606.959,4638.966667,-393.4,217.8,2.874,2297
6401.244848484847,261.2,298,163.35,4626.514,4658.6,-398.4,217.0,2.872,2298
6572.291575757575,261.1,299,163.9,4646.086,4678.18,-395.1,217.5,2.849,2299
6682.545393939393,259.4,300,164.45,4665.821,4697.76,-396.0,217.4,2.849,2300
6769.652545454545,262.1,301,165.0,4685.918,4717.34,-397.3,217.2,2.871,2301
6880.308666666668,262.9,302,165.55,4705.503,4737.08,-389.3,218.5,2.889,2302
6970.077393939396,258.1,303,166.1,4724.971,4756.82,-399.6,216.8,2.889,2303
7038.269878787879,257.6,304,166.65,4744.443,4776.56,-402.3,216.3,2.707,2304
7188.070303030302,262.3,305,167.2,4765.613,4796.936667,-396.7,217.3,2.706,2305
7274.009999999999,263.0,306,167.75,4786.405,4817.313333,-397.2,217.2,2.706,2306
7405.323818181818,260.7,307,168.3,4807.201,4837.69,-402.0,216.4,2.706,2307
7497.865393939395,258.4,308,168.85,4828.386,4857.883333,-396.9,217.2,2.758,2308
7661.3663636363635,260.1,309,169.4,4848.799,4878.076667,-390.9,218.2,2.98,2309
7719.5915151515155,260.4,310,169.95,4867.695,4898.27,-393.4,217.8,2.98,2310
7860.1816363636335,259.7,311,170.5,4886.938,4917.313333,-395.9,217.4,2.946,2311
7926.3653939393935,259.2,312,171.05,4906.053,4936.356667,-395.1,217.5,2.922,2312
7975.853939393939,260.8,313,171.6,4925.329,4955.4,-392.7,217.9,2.922,2313
8116.284242424243,259.6,314,172.15,4944.966,4974.896667,-389.0,218.5,2.909,2314
8194.798787878788,259.3,315,172.7,4964.337,4994.393333,-397.9,217.1,2.909,2315
8351.876727272727,258.3,316,173.25,4983.706,5013.89,-398.9,216.9,2.856,2316
8459.675757575757,261.3,317,173.8,5003.803,5033.816667,-396.8,217.2,2.795,2317
8546.579090909092,260.7,318,174.35,5023.971,5053.743333,-396.6,217.3,2.795,2318
8710.678181818183,261.8,319,174.9,5044.142,5073.67,-392.7,217.9,2.816,2319
8781.282363636365,259.0,320,175.45,5064.538,5093.896667,-400.6,216.6,2.816,2320
8911.853878787877,260.9,321,176.0,5084.561,5114.123333,-396.3,217.3,2.858,2321
8992.985757575756,260.4,322,176.55,5104.659,5134.35,-395.6,217.4,2.901,2322
9060.17393939394,259.3,323,177.1,5124.103,5153.643333,-393.3,217.8,2.901,2323
9143.01284848485,262.0,324,177.65,5143.911,5172.936667,-391.4,218.1,3.034,2324
9295.308848484849,263.7,325,178.2,5162.511,5192.23,-391.3,218.2,3.041,2325
9361.11696969697,263.8,326,178.75,5181.065,5211.516667,-393.2,217.8,2.969,2326
9436.703454545452,265.2,327,179.3,5200.425,5230.803333,-397.6,217.1,2.808,2327
9518.05903030303,260.6,328,179.85,5220.527,5250.09,-395.8,217.4,2.808,2328
9524.439454545454,260.9,329,180.4,5241.007,5270.213333,-403.1,216.2,2.795,2329
9555.86393939394,263.0,330,180.95,5261.212,5290.336667,-396.3,217.3,2.792,2330
9573.266606060606,263.8,331,181.5,5281.809,5310.46,-390.6,218.3,2.898082,2331
9901.037878787878,264.4,332,182.05,5301.296,5329.96,-396.0,217.4,3.021016,2332
9992.609575757577,264.2,333,182.6,5320.341,5349.46,-390.6,218.3,3.021346,2333
10134.50303030303,264.0,334,183.15,5339.041,5368.96,-396.3,217.3,2.988672,2334
10192.954545454544,263.4,335,183.7,5358.3,5388.393333,-394.5,217.6,2.978703,2335
10299.554545454546,265.7,336,184.25,5377.271,5407.826667,-391.4,218.1,2.88213,2336
10366.55575757576,264.9,337,184.8,5397.244,5427.26,-407.6,215.5,2.563525,2337
10505.551515151516,267.5,338,185.35,5419.297,5449.29,-401.2,216.5,2.563804,2338
10680.480000000003,266.9,339,185.9,5441.759,5471.32,-402.4,216.3,2.728621,2339
10801.809090909092,266.0,340,186.45,5462.486,5493.35,-395.0,217.5,2.734077,2340
10835.743636363635,265.1,341,187.0,5483.554,5514.82,-402.5,216.3,2.5996,2341
10954.478787878788,267.6,342,187.55,5505.312,5536.29,-407.9,215.4,2.522791,2342
11089.615757575755,264.8,343,188.1,5528.154,5557.76,-399.6,216.8,2.715444,2343
11161.063636363637,264.8,344,188.65,5548.994,5577.706667,-394.6,217.6,3.045911,2344
11185.87090909091,265.0,345,189.2,5567.914,5597.653333,-387.2,218.8,3.046256,2345
11200.576363636364,265.3,346,189.75,5586.492,5617.6,-396.2,217.3,2.911256,2346
11256.56787878788,264.4,347,190.3,5606.294,5637.313333,-394.0,217.7,2.883713,2347
11316.978787878788,264.1,348,190.85,5625.928,5657.026667,-399.1,216.9,2.879906,2348
11339.371,264.8062514925239,349,191.4,5645.956,5676.74,-395.2,217.5,2.871975,2349
11383.156,264.8396344162771,350,191.95,5665.678,5696.92,-396.0,217.4,2.872316,2350
11399.861,268.1638827775123,351,192.5,5685.76,5717.1,-400.4,216.6,2.872647,2351
11417.453,264.4831386910426,352,193.05,5705.844,5737.28,-391.1,218.2,2.872978,2352
11435.931,270.14345909208504,353,193.6,5725.564,5756.82,-399.2,216.8,2.930149,2353
11453.064,268.86948241809176,354,194.15,5745.263,5776.36,-386.2,219.0,3.019459,2354
11472.799,269.09658248435426,355,194.7,5764.035,5795.9,-398.9,216.9,3.019827,2355
11490.446,267.1659882944808,356,195.25,5783.149,5814.726667,-389.0,218.5,3.061607,2356
11507.225,267.66344435702626,357,195.8,5801.663,5833.553333,-388.4,218.6,3.072322,2357
11523.934,269.5087267559184,358,196.35,5820.458,5852.38,-400.4,216.6,3.069576,2358
11543.596,266.8975316078414,359,196.9,5839.274,5871.363333,-392.7,217.9,3.057502,2359
11559.612,262.7402713424808,360,197.45,5857.825,5890.346667,-391.0,218.2,3.05788,2360
11576.406,267.0926460402798,361,198.0,5876.713,5909.33,-392.5,217.9,2.923567,2361
11592.243,260.7019637596007,362,198.55,5896.115,5929.466667,-397.7,217.1,2.832841,2362
11611.307,261.3035570908851,363,199.1,5916.514,5949.603333,-399.8,216.7,2.808355,2363
11628.966,266.2202091929294,364,199.65,5936.72,5969.74,-398.7,216.9,2.669148,2364
11647.924,257.13429330946656,365,200.2,5958.378,5990.843333,-403.7,216.1,2.669483,2365
11664.542,247.5528586529488,366,200.75,5980.031,6011.946667,-397.4,217.1,2.919156,2366
11682.818,254.6155973344712,367,201.3,5999.476,6033.05,-391.7,218.1,2.970298,2367
11701.438,253.99089690085395,368,201.85,6018.945,6052.66,-394.5,217.6,2.922966,2368
11719.717,256.0430608603061,369,202.4,6038.733,6072.27,-396.8,217.2,2.827996,2369
11740.65,255.89086904448925,370,202.95,6058.818,6091.88,-399.2,216.8,2.828354,2370
11759.212,258.7419682040664,371,203.5,6079.269,6112.0,-394.0,217.7,2.919918,2371
11780.723,258.24947010276907,372,204.05,6098.723,6132.12,-391.4,218.1,2.931683,2372
11802.789,258.53058047537485,373,204.6,6118.461,6152.24,-403.5,216.1,2.911296,2373
11820.5,257.16871076552565,374,205.15,6138.343,6172.113333,-389.5,218.4,2.882612,2374
11843.327,254.31017470730887,375,205.7,6158.061,6191.986667,-399.9,216.7,2.882983,2375
11863.118,253.6295799831633,376,206.25,6178.139,6211.86,-397.4,217.1,2.837701,2376
11883.166,251.56174454316204,377,206.8,6198.542,6231.89,-398.6,216.9,2.835983,2377
11904.912,255.89657531323917,378,207.35,6218.59,6251.92,-394.1,217.7,2.802104,2378
11926.956,258.57498699245264,379,207.9,6239.261,6271.95,-398.4,217.0,2.773438,2379
11948.086,248.91570205793047,380,208.45,6259.763,6292.6,-401.7,216.4,2.796602,2380
11969.551,253.9931437879996,381,209.0,6280.476,6313.25,-392.6,217.9,2.916364,2381
11990.691,255.3912977602452,382,209.55,6300.342,6333.9,-395.4,217.4,2.916739,2382
12015.895,247.85064164274337,383,210.1,6319.849,6354.44,-402.1,216.3,2.728138,2383
12037.316,248.40713321971356,384,210.65,6341.096,6374.98,-403.6,216.1,2.652814,2384
12058.796,253.09803694796497,385,211.2,6362.943,6395.52,-396.5,217.3,2.678035,2385
12079.849,251.03138662276533,386,211.75,6384.196,6416.67,-402.5,216.3,2.712605,2386
12105.248,255.6570401748525,387,212.3,6405.572,6437.82,-398.8,216.9,2.744094,2387
12124.583,253.01913649818056,388,212.85,6426.706,6458.97,-397.0,217.2,3.005498,2388
12146.495,251.13879991205624,389,213.4,6445.656,6478.293333,-389.4,218.4,3.00591,2389
12168.481,251.42428040746907,390,213.95,6464.951,6497.616667,-395.0,217.5,2.782559,2390
12190.414,250.96816256782247,391,214.5,6485.799,6516.94,-404.9,215.9,2.643761,2391
12211.34,249.6533400802813,392,215.05,6507.348,6538.106667,-402.2,216.3,2.734446,2392
12232.921,249.23182055441777,393,215.6,6528.572,6559.273333,-389.2,218.5,2.949185,2393
12256.477,248.95174624217293,394,216.15,6548.256,6580.44,-397.0,217.2,2.949603,2394
12280.774,249.37721064234103,395,216.7,6567.575,6601.086667,-401.8,216.4,2.697068,2395
12301.036,248.9240190698803,396,217.25,6589.1,6621.733333,-398.4,216.9,2.65171,2396
12321.276,250.73154369365116,397,217.8,6610.998,6642.38,-407.8,215.4,2.664534,2397
12343.121,246.9665079337188,398,218.35,6632.398,6663.73,-395.4,217.4,2.674258,2398
12365.281,244.30941964788175,399,218.9,6654.114,6685.08,-403.1,216.2,2.701658,2399
12388.308,243.00399847303908,400,219.45,6675.613,6706.43,-406.1,215.7,2.767594,2400
12409.378,246.4034368607132,401,220.0,6696.223,6726.483333,-390.4,218.3,2.767966,2401
12431.925,247.67023851530325,402,220.55,6717.217,6746.536667,-392.6,217.9,2.903884,2402
12454.817,245.828192028346,403,221.1,6737.232,6766.59,-395.7,217.4,2.908485,2403
12475.39,246.1791753476704,404,221.65,6756.85,6787.346667,-402.9,216.2,2.751396,2404
12495.838,244.42282246806465,405,222.2,6777.976,6808.103333,-401.9,216.4,2.630993,2405
12521.35,246.7361603977909,406,222.75,6800.074,6828.86,-401.2,216.5,2.667789,2406
12543.717,249.9226267174943,407,223.3,6821.476,6849.363333,-400.4,216.6,2.757768,2407
12564.615,244.27496932125192,408,223.85,6842.567,6869.866667,-397.5,217.1,2.758179,2408
12586.604,247.01866418752644,409,224.4,6863.65,6890.37,-389.4,218.4,3.118281,2409
12607.644,248.09151906637945,410,224.95,6882.303,6909.136667,-395.4,217.4,3.13656,2410
12629.853,246.94327763185444,411,225.5,6900.514,6927.903333,-387.9,218.7,3.032188,2411
12653.637,243.94829999483665,412,226.05,6919.705,6946.67,-398.3,217.0,2.849511,2412
12673.897,242.52904430354567,413,226.6,6940.131,6967.15,-398.7,216.9,2.849946,2413
12697.141,244.24252191664183,414,227.15,6960.178,6987.63,-401.3,216.5,2.794958,2414
12719.8,241.5919394471499,415,227.7,6981.003,7008.11,-396.8,217.2,2.791184,2415
12739.914,247.29878007926465,416,228.25,7001.862,7028.583333,-395.6,217.4,2.752929,2416
12762.577,240.01944039217156,417,228.8,7022.629,7049.056667,-402.5,216.3,2.726182,2417
12785.627,241.49602014897292,418,229.35,7043.986,7069.53,-399.5,216.7,2.733895,2418
12809.27,242.23335017876877,419,229.9,7065.288,7090.653333,-397.8,217.0,2.753111,2419
12830.152,242.14661205332536,420,230.45,7086.444,7111.776667,-400.5,216.6,2.753519,2420
12852.706,239.34501708789696,421,231.0,7107.219,7132.9,-400.8,216.5,2.744508,2421
12873.977,241.2383063619222,422,231.55,7128.452,7154.113333,-396.1,217.3,2.743889,2422
12893.384,239.43542944264073,423,232.1,7149.687,7175.326667,-405.3,215.8,2.491578,2423
12917.105,238.7942418996904,424,232.65,7172.653,7196.54,-411.9,214.7,2.385671,2424
12939.228,238.17670710529904,425,233.2,7197.088,7219.26,-401.7,216.4,2.549698,2425
12959.751,240.7072616624785,426,233.75,7219.957,7241.98,-399.3,216.8,2.65667,2426
12980.883,237.14801820813656,427,234.3,7241.901,7264.7,-404.7,215.9,2.625701,2427
13001.057,239.41877622767905,428,234.85,7263.706,7286.306667,-403.1,216.1,2.582188,2428
13021.916,234.67711437690164,429,235.4,7286.294,7307.913333,-402.3,216.3,2.672531,2429
13043.693,238.86480110696388,430,235.95,7308.123,7329.52,-396.1,217.3,3.007737,2430
13066.591,237.90902544878452,431,236.5,7327.17,7348.993333,-388.3,218.6,3.008232,2431
13088.223,241.5552999030114,432,237.05,7346.564,7368.466667,-398.5,216.9,2.708319,2432
13128.448,234.8172845805215,433,237.6,7368.109,7387.94,-406.3,215.6,2.616562,2433
13172.67,236.91006470650157,434,238.15,7390.416,7409.91,-399.9,216.7,2.596031,2434
13216.195,239.4098936541896,435,238.7,7412.495,7431.88,-404.7,215.9,2.577585,2435
13266.965,240.4197733780046,436,239.25,7435.148,7453.85,-403.8,216.0,2.635613,2436
13304.149,236.86022090165332,437,239.8,7457.3,7475.43,-395.0,217.5,2.739874,2437
13418.103,237.82629259075324,438,240.35,7478.614,7497.01,-402.8,216.2,2.735061,2438
13486.737,240.25427358439865,439,240.9,7499.581,7518.59,-404.2,215.9,2.672508,2439
13531.749,235.8255291423037,440,241.45,7521.442,7539.016667,-399.1,216.8,2.672961,2440
13600.809,243.85979844716996,441,242.0,7543.294,7559.443333,-393.3,217.7,2.920566,2441
13645.346,238.54747522687632,442,242.55,7563.298,7579.87,-399.1,216.8,2.97694,2442
13712.826,241.59139134507328,443,243.1,7582.571,7599.07,-389.2,218.4,3.003816,2443
13758.73,241.11490412197253,444,243.65,7602.029,7618.27,-397.7,217.0,3.053974,2444
13827.204,239.0843507235487,445,244.2,7621.172,7637.47,-388.4,218.6,3.054524,2445
13871.566,237.95158516671216,446,244.75,7640.308,7657.55,-400.3,216.6,2.718606,2446
13940.228,240.5703386445421,447,245.3,7661.42,7677.63,-403.7,216.0,2.657004,2447
14001.788,235.91958262522573,448,245.85,7683.428,7697.71,-398.3,216.9,2.831159,2448
14022.859,237.8687866200197,449,246.4,7704.087,7717.826667,-396.1,217.3,2.969942,2449
14060.093,241.26916500368537,450,246.95,7723.785,7737.943333,-390.7,218.2,2.928208,2450
14084.472,232.88000615516705,451,247.5,7743.395,7758.06,-404.7,215.9,2.679797,2451
14120.057,236.39805979670948,452,248.05,7765.226,7778.086667,-400.2,216.6,2.680249,2452
14156.604,239.23818680138615,453,248.6,7787.057,7798.113333,-388.5,218.5,2.979471,2453
14179.551,239.36064776017065,454,249.15,7806.7,7818.14,-390.4,218.2,3.03404,2454
14205.559,238.3613364190683,455,249.7,7825.636,7838.503333,-405.5,215.7,2.872622,2455
14237.445,236.59503531115416,456,250.25,7846.01,7858.866667,-399.5,216.7,2.655705,2456
14273.024,240.21229536304708,457,250.8,7868.053,7879.23,-402.1,216.3,2.678296,2457
14298.717,239.03677680876376,458,251.35,7889.915,7899.72,-402.2,216.3,2.78853,2458
14308.608,235.8013722168602,459,251.9,7910.917,7920.21,-395.2,217.4,2.789051,2459
14343.156,242.07891889663432,460,252.45,7931.912,7940.7,-391.6,218.0,2.91653,2460
14354.483,238.39005888170095,461,253.0,7951.993,7960.806667,-396.5,217.2,2.938252,2461
14374.989,240.3252352260465,462,253.55,7971.929,7980.913333,-399.5,216.7,2.819083,2462
14410.597,242.5463915992586,463,254.1,7992.713,8001.02,-400.6,216.5,2.690594,2463
14422.234,242.60460298931037,464,254.65,8014.495,8022.516667,-401.6,216.3,2.665747,2464
14443.283,240.9489026098227,465,255.2,8036.476,8044.013333,-400.6,216.5,2.584942,2465
14463.583,238.61345734214723,466,255.75,8059.149,8065.51,-406.3,215.6,2.579071,2466
14497.209,242.05538663336657,467,256.3,8081.878,8087.903333,-398.3,216.9,2.505705,2467
14520.852,241.1441164192452,468,256.85,8105.279,8110.296667,-411.7,214.7,2.509335,2468
14531.297,243.17377294839463,469,257.4,8128.643,8132.69,-399.8,216.6,2.779367,2469
14541.662,235.8323421305916,470,257.95,8149.741,8153.98,-396.9,217.1,2.779881,2470
14552.933,241.729807649943,471,258.5,8170.839,8175.27,-401.4,216.4,2.590912,2471
14563.518,239.8599976613367,472,259.05,8193.481,8196.56,-405.3,215.7,2.530128,2472
14575.933,239.76503812675872,473,259.6,8216.665,8219.493333,-408.3,215.2,2.490466,2473
14586.185,237.9659544143376,474,260.15,8240.224,8242.426667,-406.5,215.5,2.469808,2474
14595.468,235.30951417343593,475,260.7,8263.984,8265.36,-400.8,216.5,2.589686,2475
14606.209,237.58632963935628,476,261.25,8286.65,8286.946667,-403.2,216.1,2.681261,2476
14619.389,237.97072384125397,477,261.8,8308.546,8308.533333,-397.5,217.0,2.688158,2477
14629.987,240.10202126482596,478,262.35,8330.382,8330.12,-401.0,216.4,2.699279,2478
14645.202,238.11592408247537,479,262.9,8352.133,8351.616667,-401.5,216.3,2.699794,2479
14652.256,234.62208303328032,480,263.45,8373.885,8373.113333,-400.4,216.5,2.698187,2480
14664.087,233.41678590018032,481,264.0,8395.654,8394.61,-400.3,216.5,2.698734,2481
14675.119,234.33541847308945,482,264.55,8417.416,8416.75,-407.3,215.4,2.51471,2482
14686.374,237.49243901935716,483,265.1,8440.775,8438.89,-403.0,216.1,2.506716,2483
14696.689,228.9069484734525,484,265.65,8464.215,8461.03,-404.2,215.9,2.624904,2484
14706.958,228.1794674192821,485,266.2,8486.604,8482.393333,-401.2,216.4,2.641376,2485
14718.124,230.5296191365043,486,266.75,8508.848,8503.756667,-397.2,217.0,2.788749,2486
14730.883,234.53668908061695,487,267.3,8529.921,8525.12,-396.9,217.1,2.854375,2487
14743.189,231.47501430697423,488,267.85,8550.515,8545.816667,-397.8,216.9,2.747224,2488
14758.515,227.9025821178081,489,268.4,8571.916,8566.513333,-409.5,215.0,2.593459,2489
14763.412,224.64412988292017,490,268.95,8594.592,8587.21,-397.1,217.1,2.674858,2490
14776.283,227.39272967198517,491,269.5,8616.572,8607.79,-390.3,218.2,2.971279,2491
14787.831,227.78536212593403,492,270.05,8636.364,8628.37,-397.5,217.0,2.9719,2492
14799.135,228.50250206425628,493,270.6,8656.156,8648.95,-401.9,216.3,2.868643,2493
14810.614,227.5760816830967,494,271.15,8676.666,8669.003333,-392.4,217.8,2.84788,2494
14822.391,226.50690563613685,495,271.7,8697.32,8689.056667,-399.9,216.6,2.820658,2495
14834.75,228.4041873231957,496,272.25,8718.178,8709.11,-399.3,216.7,2.794507,2496
14844.772,227.87363187172843,497,272.8,8739.234,8729.796667,-396.7,217.1,2.76515,2497
14857.525,233.1674385645637,498,273.35,8760.521,8750.483333,-402.1,216.2,2.661035,2498
14869.177,232.22123314488175,499,273.9,8782.645,8771.17,-401.8,216.3,2.665892,2499
14880.662,227.85150672131329,500,274.45,8804.723,8791.95,-397.5,217.0,2.796923,2500
14892.457,230.6301423785333,501,275.0,8825.771,8812.73,-400.2,216.5,2.79752,2501
14904.212,228.71528957073212,502,275.55,8846.82,8833.51,-395.0,217.4,2.718882,2502
14915.908,228.35879507223092,503,276.1,8868.483,8854.9,-404.4,215.8,2.692748,2503
14929.02,228.46979297537328,504,276.65,8890.352,8876.29,-402.1,216.2,2.774719,2504
14953.662,228.890295544307,505,277.2,8911.578,8897.68,-397.9,216.9,2.846145,2505
14976.478,229.78672581367329,506,277.75,8932.276,8917.553333,-393.4,217.6,2.849993,2506
14987.256,227.65098593922204,507,278.3,8952.951,8937.426667,-397.7,216.9,2.860296,2507
15011.48,228.3650655244248,508,278.85,8973.557,8957.3,-397.4,217.0,2.860975,2508
15034.777,225.38083520649624,509,279.4,8994.151,8977.233333,-397.4,217.0,2.862689,2509
15072.534,228.9948074515769,510,279.95,9014.738,8997.166667,-399.0,216.7,2.86333,2510
15095.81,234.47446894840783,511,280.5,9035.325,9017.1,-391.8,217.9,2.911372,2511
15133.528,229.67160656998297,512,281.05,9055.576,9036.973333,-392.7,217.7,2.947628,2512
15156.516,228.8057322422929,513,281.6,9075.583,9056.846667,-401.1,216.3,2.930007,2513
15181.113,227.84358475209112,514,282.15,9095.704,9076.72,-396.1,217.2,2.858416,2514
15218.875,230.18339813242304,515,282.7,9116.334,9096.68,-397.7,216.9,2.859071,2515
15243.443,228.26585961041695,516,283.25,9136.964,9116.64,-395.6,217.2,2.87591,2516
15280.741,225.77162913978188,517,283.8,9157.478,9136.6,-398.6,216.7,2.878782,2517
15320.944,227.64306095288393,518,284.35,9177.966,9157.006667,-394.9,217.4,2.823333,2518
15345.237,228.9165200283857,519,284.9,9198.86,9177.413333,-394.9,217.4,2.777618,2519
15382.846,225.38795165189697,520,285.45,9220.104,9197.82,-407.4,215.3,2.77395,2520
15410.078,224.74311624898783,521,286.0,9241.38,9218.753333,-403.4,215.9,2.76489,2521
15462.934,223.2710402890986,522,286.55,9262.73,9239.686667,-392.2,217.8,2.775292,2522
15546.395,223.5305343345643,523,287.1,9283.995,9260.62,-400.4,216.4,2.983692,2523
15649.43,222.7583450509723,524,287.65,9303.779,9279.503333,-391.1,218.0,2.984416,2524
15704.787,222.15764340429956,525,288.2,9323.562,9298.386667,-388.5,218.4,3.000343,2525
15767.681,224.8571801594681,526,288.75,9343.245,9317.27,-394.8,217.3,3.00977,2526
15844.953,222.36468715588023,527,289.3,9362.87,9337.266667,-397.7,216.9,2.982318,2527
15920.254,223.5107392974745,528,289.85,9382.67,9357.263333,-401.2,216.3,2.889694,2528
15936.522,223.7681909549173,529,290.4,9403.109,9377.26,-391.9,217.8,2.890402,2529
15995.492,223.7224506956352,530,290.95,9423.548,9396.656667,-393.3,217.6,2.994343,2530
